code,region,cercle,commune,vfq,gps,longitude,latitude,parent_code
36043000,SIKASSO,YANFOLILA,KOUSSAN,,,,,36000000
36049000,SIKASSO,YANFOLILA,SANKARANI,,,,,36000000
36055000,SIKASSO,YANFOLILA,SERE MOUSSA ANI SAMOU DE SIEKOROLE,,,,,36000000
36061000,SIKASSO,YANFOLILA,TAGANDOUGOU,,,,,36000000
36067000,SIKASSO,YANFOLILA,WASSOULOU BALLE,,,,,36000000
36073000,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,,,,,36000000
37001000,SIKASSO,YOROSSO,BOURA,,,,,37000000
37010000,SIKASSO,YOROSSO,KARANGANA,,,,,37000000
37019000,SIKASSO,YOROSSO,KIFFOSSO 1,,,,,37000000
37028000,SIKASSO,YOROSSO,KOUMBIA,,,,,37000000
37037000,SIKASSO,YOROSSO,KOURY,,,,,37000000
37046000,SIKASSO,YOROSSO,MAHOU,,,,,37000000
37055000,SIKASSO,YOROSSO,MENAMBA 1,,,,,37000000
37064000,SIKASSO,YOROSSO,OURIKELA,,,,,37000000
37073000,SIKASSO,YOROSSO,YOROSSO,,,,,37000000
41001000,SÉGOU,SEGOU,BAGUINDADOUGOU,,,,,41000000
41003000,SÉGOU,SEGOU,BELLEN,,,,,41000000
41005000,SÉGOU,SEGOU,BOUSSIN,,,,,41000000
41007000,SÉGOU,SEGOU,CINZANA,,,,,41000000
41009000,SÉGOU,SEGOU,DIEDOUGOU,,,,,41000000
41011000,SÉGOU,SEGOU,DIGANIBOUGOU,,,,,41000000
41013000,SÉGOU,SEGOU,DIORO,,,,,41000000
41015000,SÉGOU,SEGOU,DIOUNA,,,,,41000000
41017000,SÉGOU,SEGOU,DOUGABOUGOU,,,,,41000000
41019000,SÉGOU,SEGOU,FARAKO,,,,,41000000
41021000,SÉGOU,SEGOU,FARAKOU MASSA,,,,,41000000
41023000,SÉGOU,SEGOU,FATINE,,,,,41000000
41025000,SÉGOU,SEGOU,FATINE,,,,,41000000
41027000,SÉGOU,SEGOU,KATIENA,,,,,41000000
41029000,SÉGOU,SEGOU,KONODIMINI,,,,,41000000
41031000,SÉGOU,SEGOU,MARKALA,,,,,41000000
41033000,SÉGOU,SEGOU,MASSALA,,,,,41000000
41035000,SÉGOU,SEGOU,N'GARA,,,,,41000000
41037000,SÉGOU,SEGOU,N'KOUMANDOUGOU,,,,,41000000
41039000,SÉGOU,SEGOU,PELENGANA,,,,,41000000
41041000,SÉGOU,SEGOU,SAKOIBA,,,,,41000000
41043000,SÉGOU,SEGOU,SAMA FOULALA,,,,,41000000
41045000,SÉGOU,SEGOU,SAMINE,,,,,41000000
41047000,SÉGOU,SEGOU,SANSANDING,,,,,41000000
41049000,SÉGOU,SEGOU,SEBOUGOU,,,,,41000000
41051000,SÉGOU,SEGOU,SIBILA,,,,,41000000
41053000,SÉGOU,SEGOU,SOIGNEBOUGOU,,,,,41000000
41055000,SÉGOU,SEGOU,SOUBA,,,,,41000000
41057000,SÉGOU,SEGOU,TOGOU,,,,,41000000
41091000,SÉGOU,SEGOU,COMMUNE DE SEGOU,,,,,41000000
42001000,SÉGOU,BARAOUELI,BARAOUELI,,,,,42000000
42009000,SÉGOU,BARAOUELI,BOIDIE,,,,,42000000
42017000,SÉGOU,BARAOUELI,DOUGOUFIE,,,,,42000000
42025000,SÉGOU,BARAOUELI,GOUENDO,,,,,42000000
42033000,SÉGOU,BARAOUELI,KALAKE,,,,,42000000
42041000,SÉGOU,BARAOUELI,KONOBOUGOU,,,,,42000000
42049000,SÉGOU,BARAOUELI,N'GASSOLA,,,,,42000000
42057000,SÉGOU,BARAOUELI,SANANDO,,,,,42000000
42065000,SÉGOU,BARAOUELI,SOMO,,,,,42000000
42073000,SÉGOU,BARAOUELI,TAMANI,,,,,42000000
42081000,SÉGOU,BARAOUELI,TESSERELA,,,,,42000000
43001000,SÉGOU,BLA,BEGUENE,,,,,43000000
43006000,SÉGOU,BLA,BLA,,,,,43000000
43011000,SÉGOU,BLA,DIARAMANA,,,,,43000000
43016000,SÉGOU,BLA,DIENA,,,,,43000000
43021000,SÉGOU,BLA,DOUGOUOLO,,,,,43000000
43026000,SÉGOU,BLA,FALO,,,,,43000000
43031000,SÉGOU,BLA,FANI,,,,,43000000
43036000,SÉGOU,BLA,KAZANGASSO,,,,,43000000
43041000,SÉGOU,BLA,KEMENI,,,,,43000000
43046000,SÉGOU,BLA,KORODOUGOU,,,,,43000000
43051000,SÉGOU,BLA,KOULANDOUGOU,,,,,43000000
43056000,SÉGOU,BLA,NIALA,,,,,43000000
43061000,SÉGOU,BLA,SAMABOGO,,,,,43000000
43066000,SÉGOU,BLA,SOMASSO,,,,,43000000
43071000,SÉGOU,BLA,TIEMENA,,,,,43000000
43076000,SÉGOU,BLA,TOUNA,,,,,43000000
43081000,SÉGOU,BLA,YANGASSO,,,,,43000000
44001000,SÉGOU,MACINA,BOKY WERE,,,,,44000000
44009000,SÉGOU,MACINA,FOLOMANA,,,,,44000000
44017000,SÉGOU,MACINA,KOKRY,,,,,44000000
44025000,SÉGOU,MACINA,KOLONGO,,,,,44000000
44033000,SÉGOU,MACINA,MACINA,,,,,44000000
44041000,SÉGOU,MACINA,MATOMO,,,,,44000000
44049000,SÉGOU,MACINA,NONIMPEBOUGOU,,,,,44000000
44057000,SÉGOU,MACINA,SALOBA,,,,,44000000
44065000,SÉGOU,MACINA,SANA,,,,,44000000
44073000,SÉGOU,MACINA,SOULEYE,,,,,44000000
44081000,SÉGOU,MACINA,TONGUE,,,,,44000000
45001000,SÉGOU,NIONO,DIABALY,,,,,45000000
45008000,SÉGOU,NIONO,DOGOFRY,,,,,45000000
45015000,SÉGOU,NIONO,KALA SIGUIDA,,,,,45000000
45022000,SÉGOU,NIONO,MARIKO,,,,,45000000
45029000,SÉGOU,NIONO,NAMPALARI,,,,,45000000
45036000,SÉGOU,NIONO,NIONO,,,,,45000000
45043000,SÉGOU,NIONO,POGO,,,,,45000000
45050000,SÉGOU,NIONO,SIRIBALA,,,,,45000000
45057000,SÉGOU,NIONO,SIRIFILA BOUNDY,,,,,45000000
45064000,SÉGOU,NIONO,SOKOLO,,,,,45000000
45071000,SÉGOU,NIONO,TORIDAGA-KO,,,,,45000000
45078000,SÉGOU,NIONO,YEREDON SANIONA,,,,,45000000
46001000,SÉGOU,SAN,BARAMANDOUGOU,,,,,46000000
46004000,SÉGOU,SAN,DAH,,,,,46000000
46007000,SÉGOU,SAN,DIAKOUROUNA,,,,,46000000
46010000,SÉGOU,SAN,DIELI,,,,,46000000
46013000,SÉGOU,SAN,DJEGUENA,,,,,46000000
46016000,SÉGOU,SAN,FION,,,,,46000000
46019000,SÉGOU,SAN,KANIEGUE,,,,,46000000
46022000,SÉGOU,SAN,KARABA,,,,,46000000
46025000,SÉGOU,SAN,KASSOROLA,,,,,46000000
46028000,SÉGOU,SAN,KAVA,,,,,46000000
46031000,SÉGOU,SAN,MORIBILA,,,,,46000000
46034000,SÉGOU,SAN,NIAMANA,,,,,46000000
46037000,SÉGOU,SAN,NIASSO,,,,,46000000
46040000,SÉGOU,SAN,N'GOA,,,,,46000000
46043000,SÉGOU,SAN,N'TOROSSO,,,,,46000000
46046000,SÉGOU,SAN,OUOLON,,,,,46000000
46049000,SÉGOU,SAN,SIADOUGOU,,,,,46000000
46052000,SÉGOU,SAN,SOMO,,,,,46000000
46055000,SÉGOU,SAN,SOUROUNTOUNA,,,,,46000000
46058000,SÉGOU,SAN,SY,,,,,46000000
46061000,SÉGOU,SAN,TENE,,,,,46000000
46064000,SÉGOU,SAN,TENENI,,,,,46000000
46067000,SÉGOU,SAN,TOURAKOLOMBA,,,,,46000000
46070000,SÉGOU,SAN,WAKY,,,,,46000000
46091000,SÉGOU,SAN,COMMUNE DE SAN,,,,,46000000
47001000,SÉGOU,TOMINIAN,BENENA,,,,,47000000
47008000,SÉGOU,TOMINIAN,DIORA,,,,,47000000
47015000,SÉGOU,TOMINIAN,FANGASSO,,,,,47000000
47022000,SÉGOU,TOMINIAN,KOULA,,,,,47000000
47029000,SÉGOU,TOMINIAN,LANFIALA,,,,,47000000
47036000,SÉGOU,TOMINIAN,MAFOUNE,,,,,47000000
47043000,SÉGOU,TOMINIAN,MANDIAKUY,,,,,47000000
47050000,SÉGOU,TOMINIAN,OUAN,,,,,47000000
47057000,SÉGOU,TOMINIAN,SANEKUY,,,,,47000000
47064000,SÉGOU,TOMINIAN,TIMISSA,,,,,47000000
47071000,SÉGOU,TOMINIAN,TOMINIAN,,,,,47000000
47078000,SÉGOU,TOMINIAN,YASSO,,,,,47000000
56011000,MOPTI,KORO,BONDO,,,,,56000000
56016000,MOPTI,KORO,DIANKABOU,,,,,56000000
56021000,MOPTI,KORO,DINANGOUROU,,,,,56000000
56026000,MOPTI,KORO,DIOUNGANI,,,,,56000000
56031000,MOPTI,KORO,DOUGOUTENE I,,,,,56000000
56036000,MOPTI,KORO,DOUGOUTENE II,,,,,56000000
56001000,MOPTI,KORO,BAMBA,,,,,56000000
56006000,MOPTI,KORO,BARAPIRELI,,,,,56000000
56041000,MOPTI,KORO,KASSA,,,,,56000000
56046000,MOPTI,KORO,KOPORO PEN,,,,,56000000
56051000,MOPTI,KORO,KOPOROKENDIE NA,,,,,56000000
56056000,MOPTI,KORO,KORO,,,,,56000000
56061000,MOPTI,KORO,MADOUGOU,,,,,56000000
56066000,MOPTI,KORO,PEL MAOUDE,,,,,56000000
56071000,MOPTI,KORO,YORO,,,,,56000000
56076000,MOPTI,KORO,YOUDIOU,,,,,56000000
51001000,MOPTI,MOPTI,BASSIROU,,,,,51000000
51006000,MOPTI,MOPTI,BORONDOUGOU,,,,,51000000
51011000,MOPTI,MOPTI,DIALLOUBE,,,,,51000000
51016000,MOPTI,MOPTI,FATOMA,,,,,51000000
51021000,MOPTI,MOPTI,KONNA,,,,,51000000
51026000,MOPTI,MOPTI,KOROMBANA,,,,,51000000
51031000,MOPTI,MOPTI,KOUBAYE,,,,,51000000
51036000,MOPTI,MOPTI,KOUNARI,,,,,51000000
51041000,MOPTI,MOPTI,OURO-MODI,,,,,51000000
51046000,MOPTI,MOPTI,OUROUBE DOUDE,,,,,51000000
51051000,MOPTI,MOPTI,SASALBE,,,,,51000000
51056000,MOPTI,MOPTI,SIO,,,,,51000000
51061000,MOPTI,MOPTI,SOCOURA,,,,,51000000
51066000,MOPTI,MOPTI,SOYE,,,,,51000000
51091000,MOPTI,MOPTI,COMMUNE DE MOPTI,,,,,51000000
52005000,MOPTI,BANDIAGARA,BARA SARA,,,,,52000000
52009000,MOPTI,BANDIAGARA,BORKO,,,,,52000000
52013000,MOPTI,BANDIAGARA,DANDOLI,,,,,52000000
52017000,MOPTI,BANDIAGARA,DIAMNATI,,,,,52000000
52021000,MOPTI,BANDIAGARA,DOGANI BERE,,,,,52000000
52025000,MOPTI,BANDIAGARA,DOUCOUMBO,,,,,52000000
52029000,MOPTI,BANDIAGARA,DOUROU,,,,,52000000
52033000,MOPTI,BANDIAGARA,KENDE,,,,,52000000
52037000,MOPTI,BANDIAGARA,KENDIE,,,,,52000000
52041000,MOPTI,BANDIAGARA,LOWOL GUEOU,,,,,52000000
52045000,MOPTI,BANDIAGARA,METOUMOU,,,,,52000000
52049000,MOPTI,BANDIAGARA,ONDOUGOU,,,,,52000000
52053000,MOPTI,BANDIAGARA,PELOU,,,,,52000000
52057000,MOPTI,BANDIAGARA,PIGNARI,,,,,52000000
52061000,MOPTI,BANDIAGARA,PIGNARI BANA,,,,,52000000
52065000,MOPTI,BANDIAGARA,SANGHA,,,,,52000000
52069000,MOPTI,BANDIAGARA,SEGUE IRE,,,,,52000000
52073000,MOPTI,BANDIAGARA,SOROLY,,,,,52000000
52077000,MOPTI,BANDIAGARA,TIMIRI,,,,,52000000
52081000,MOPTI,BANDIAGARA,WADOUBA,,,,,52000000
52091000,MOPTI,BANDIAGARA,BANDIAGARA,,,,,52000000
53001000,MOPTI,BANKASS,BANKASS,,,,,53000000
53008000,MOPTI,BANKASS,BAYE,,,,,53000000
53015000,MOPTI,BANKASS,DIALLASSAGOU,,,,,53000000
53022000,MOPTI,BANKASS,DIMBAL HABBE,,,,,53000000
53029000,MOPTI,BANKASS,KANI BONZON,,,,,53000000
53036000,MOPTI,BANKASS,KOULOGON HABBE,,,,,53000000
53043000,MOPTI,BANKASS,LESSAGOU HABBE,,,,,53000000
53050000,MOPTI,BANKASS,OUENKORO,,,,,53000000
53057000,MOPTI,BANKASS,SEGUE,,,,,53000000
53064000,MOPTI,BANKASS,SOKOURA,,,,,53000000
53071000,MOPTI,BANKASS,SOUBALA,,,,,53000000
53078000,MOPTI,BANKASS,TORI,,,,,53000000
54001000,MOPTI,DJENNE,DANDOUGOU FAKALA,,,,,54000000
54008000,MOPTI,DJENNE,DERARY,,,,,54000000
54015000,MOPTI,DJENNE,FAKALA,,,,,54000000
54022000,MOPTI,DJENNE,FEMAYE,,,,,54000000
54029000,MOPTI,DJENNE,KEWA,,,,,54000000
54036000,MOPTI,DJENNE,MADIAMA,,,,,54000000
54043000,MOPTI,DJENNE,NEMA-BADEYA-KAFO,,,,,54000000
54050000,MOPTI,DJENNE,NIANSANARI,,,,,54000000
54057000,MOPTI,DJENNE,OURO ALI,,,,,54000000
54064000,MOPTI,DJENNE,PONDORI,,,,,54000000
54071000,MOPTI,DJENNE,TOGUE MOURARI,,,,,54000000
54091000,MOPTI,DJENNE,DJENNE,,,,,54000000
55001000,MOPTI,DOUENTZA,DALLAH,,,,,55000000
55006000,MOPTI,DOUENTZA,DANGOL-BORE,,,,,55000000
55011000,MOPTI,DOUENTZA,DEBERE,,,,,55000000
55016000,MOPTI,DOUENTZA,DIANVELY,,,,,55000000
55021000,MOPTI,DOUENTZA,DJAPTODJI,,,,,55000000
55026000,MOPTI,DOUENTZA,GANDAMIA,,,,,55000000
55031000,MOPTI,DOUENTZA,HAIRE,,,,,55000000
55036000,MOPTI,DOUENTZA,HOMBORI,,,,,55000000
55041000,MOPTI,DOUENTZA,KERENA,,,,,55000000
55046000,MOPTI,DOUENTZA,KORAROU,,,,,55000000
55051000,MOPTI,DOUENTZA,KOUBELWEL KOUNDIA,,,,,55000000
55056000,MOPTI,DOUENTZA,MONDORO,,,,,55000000
55061000,MOPTI,DOUENTZA,PETAKA,,,,,55000000
55066000,MOPTI,DOUENTZA,TEDIE,,,,,55000000
55091000,MOPTI,DOUENTZA,DOUENTZA,,,,,55000000
57001000,MOPTI,TENENKOU,DIAFARABE,,,,,57000000
57009000,MOPTI,TENENKOU,DIAKA,,,,,57000000
57017000,MOPTI,TENENKOU,DIONDORI,,,,,57000000
57025000,MOPTI,TENENKOU,KARERI,,,,,57000000
57033000,MOPTI,TENENKOU,OURO ARDO,,,,,57000000
57041000,MOPTI,TENENKOU,OURO-GUIRE,,,,,57000000
57049000,MOPTI,TENENKOU,SOUGOULBE,,,,,57000000
57057000,MOPTI,TENENKOU,TOGORO-KOTIA,,,,,57000000
57065000,MOPTI,TENENKOU,TOGUERE-COUMBE,,,,,57000000
57091000,MOPTI,TENENKOU,TENENKOU,,,,,57000000
58001000,MOPTI,YOUVAROU,BIMBERE TAMA,,,,,58000000
58013000,MOPTI,YOUVAROU,DEBOYE,,,,,58000000
58025000,MOPTI,YOUVAROU,DIRMA,,,,,58000000
58037000,MOPTI,YOUVAROU,DONGO,,,,,58000000
58049000,MOPTI,YOUVAROU,FARIMAKE,,,,,58000000
58061000,MOPTI,YOUVAROU,N'DODJIGA,,,,,58000000
58073000,MOPTI,YOUVAROU,YOUWAROU,,,,,58000000
58099000,MOPTI,YOUVAROU,NON ENCORE AFFECTE,,,,,58000000
61001000,TOMBOUCTOU,TOMBOUCTOU,ALAFIA,,,,,61000000
61015000,TOMBOUCTOU,TOMBOUCTOU,BER,,,,,61000000
61029000,TOMBOUCTOU,TOMBOUCTOU,BOUREM INALY,,,,,61000000
61043000,TOMBOUCTOU,TOMBOUCTOU,LAFIA,,,,,61000000
61057000,TOMBOUCTOU,TOMBOUCTOU,SALAM,,,,,61000000
61091000,TOMBOUCTOU,TOMBOUCTOU,COMMUNE DE TOMBOUCTOU,,,,,61000000
62001000,TOMBOUCTOU,DIRE,ARHAM,,,,,62000000
62007000,TOMBOUCTOU,DIRE,BINGA,,,,,62000000
62013000,TOMBOUCTOU,DIRE,BOUREM SIDI AMAR,,,,,62000000
62019000,TOMBOUCTOU,DIRE,DANGHA,,,,,62000000
62025000,TOMBOUCTOU,DIRE,GARBAKOIRA,,,,,62000000
62031000,TOMBOUCTOU,DIRE,HAIBONGO,,,,,62000000
62037000,TOMBOUCTOU,DIRE,KIRCHAMBA,,,,,62000000
62043000,TOMBOUCTOU,DIRE,KONDI,,,,,62000000
62049000,TOMBOUCTOU,DIRE,SAREYAMOU,,,,,62000000
62055000,TOMBOUCTOU,DIRE,TIENKOUR,,,,,62000000
62061000,TOMBOUCTOU,DIRE,TINDIRMA,,,,,62000000
62067000,TOMBOUCTOU,DIRE,TINGUEREGUIF,,,,,62000000
62091000,TOMBOUCTOU,DIRE,DIRE,,,,,62000000
63001000,TOMBOUCTOU,GOUNDAM,ADARMALANE,,,,,63000000
63006000,TOMBOUCTOU,GOUNDAM,ALZOUNOUB,,,,,63000000
63011000,TOMBOUCTOU,GOUNDAM,BINTAGOUNGOU,,,,,63000000
63016000,TOMBOUCTOU,GOUNDAM,DOUEKIRE,,,,,63000000
63021000,TOMBOUCTOU,GOUNDAM,DOUKOURIA,,,,,63000000
63026000,TOMBOUCTOU,GOUNDAM,ESSAKANE,,,,,63000000
63031000,TOMBOUCTOU,GOUNDAM,GARGANDO,,,,,63000000
63036000,TOMBOUCTOU,GOUNDAM,ISSA BERY,,,,,63000000
63041000,TOMBOUCTOU,GOUNDAM,KANEYE,,,,,63000000
63046000,TOMBOUCTOU,GOUNDAM,M'BOUNA,,,,,63000000
63051000,TOMBOUCTOU,GOUNDAM,RAZELMA,,,,,63000000
63056000,TOMBOUCTOU,GOUNDAM,TELE,,,,,63000000
63061000,TOMBOUCTOU,GOUNDAM,TILEMSI,,,,,63000000
63066000,TOMBOUCTOU,GOUNDAM,TIN-AICHA,,,,,63000000
63071000,TOMBOUCTOU,GOUNDAM,TONKA,,,,,63000000
63091000,TOMBOUCTOU,GOUNDAM,GOUNDAM,,,,,63000000
64001000,TOMBOUCTOU,GOURMA-RHAROUS,BAMBARA MAOUDE,,,,,64000000
64010000,TOMBOUCTOU,GOURMA-RHAROUS,BANIKANE,,,,,64000000
64019000,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,,,,,64000000
64028000,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,,,,,64000000
64037000,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,,,,,64000000
64046000,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,,,,,64000000
64055000,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,,,,,64000000
64064000,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,,,,,64000000
64073000,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,,,,,64000000
65001000,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,,,,,65000000
65012000,TOMBOUCTOU,NIAFUNKE,DIANKE,,,,,65000000
65023000,TOMBOUCTOU,NIAFUNKE,FITTOUGA,,,,,65000000
65034000,TOMBOUCTOU,NIAFUNKE,KOUMAIRA,,,,,65000000
65045000,TOMBOUCTOU,NIAFUNKE,LERE,,,,,65000000
65056000,TOMBOUCTOU,NIAFUNKE,N'GORKOU,,,,,65000000
65067000,TOMBOUCTOU,NIAFUNKE,SOBOUNDOU,,,,,65000000
65078000,TOMBOUCTOU,NIAFUNKE,SOUMPI,,,,,65000000
72037000,GAO,ANSONGO,OUATTAGOUNA,,,,,72000000
72013000,GAO,ANSONGO,BARA,,,,,72000000
72025000,GAO,ANSONGO,BOURRA,,,,,72000000
72049000,GAO,ANSONGO,TALATAYE,,,,,72000000
72061000,GAO,ANSONGO,TESSIT,,,,,72000000
72073000,GAO,ANSONGO,TIN HAMA,,,,,72000000
72001000,GAO,ANSONGO,ANSONGO,,,,,72000000
71001000,GAO,GAO,ANCHAWADI,,,,,71000000
71013000,GAO,GAO,GABERO,,,,,71000000
71025000,GAO,GAO,GOUNZOUREYE,,,,,71000000
71037000,GAO,GAO,N'TILLIT,,,,,71000000
71049000,GAO,GAO,SONI ALI BER,,,,,71000000
71061000,GAO,GAO,TILEMSI,,,,,71000000
71091000,GAO,GAO,COMMUNE DE GAO,,,,,71000000
73001000,GAO,BOUREM,BAMBA,,,,,73000000
73018000,GAO,BOUREM,TABOYE,,,,,73000000
73035000,GAO,BOUREM,TARKINT,,,,,73000000
73052000,GAO,BOUREM,TEMERA,,,,,73000000
73091000,GAO,BOUREM,BOUREM,,,,,73000000
74001000,GAO,MENAKA,ANDERAMBOUKANE,,,,,74000000
74023000,GAO,MENAKA,INEKAR,,,,,74000000
74045000,GAO,MENAKA,MENAKA,,,,,74000000
74067000,GAO,MENAKA,TIDERMENE,,,,,74000000
81001000,KIDAL,KIDAL,ANEFIF,,,,,81000000
81030000,KIDAL,KIDAL,ESSOUK,,,,,81000000
81091000,KIDAL,KIDAL,KIDAL,,,,,81000000
82001000,KIDAL,ABEIBARA,ABEIBARA,,,,,82000000
82030000,KIDAL,ABEIBARA,BOGHASSA,,,,,82000000
82059000,KIDAL,ABEIBARA,TINZAWATENE,,,,,82000000
83001000,KIDAL,TESSALIT,ADJELHOC,,,,,83000000
83030000,KIDAL,TESSALIT,TESSALIT,,,,,83000000
83059000,KIDAL,TESSALIT,TIMTAGHENE,,,,,83000000
84001000,KIDAL,TIN-ESSAKO,TIN-ESSAKO,,,,,84000000
84030000,KIDAL,TIN-ESSAKO,INTADJEDITE,,,,,84000000
91091000,BAMAKO,DISTRICT DE BAMAKO,COMMUNE 1,,,,,91000000
91092000,BAMAKO,DISTRICT DE BAMAKO,COMMUNE 2,,,,,91000000
91093000,BAMAKO,DISTRICT DE BAMAKO,COMMUNE 3,,,,,91000000
91094000,BAMAKO,DISTRICT DE BAMAKO,COMMUNE 4,,,,,91000000
91095000,BAMAKO,DISTRICT DE BAMAKO,COMMUNE 5,,,,,91000000
91096000,BAMAKO,DISTRICT DE BAMAKO,COMMUNE 6,,,,,91000000
11001001,KAYES,KAYES,BANGASSI,BAMBELA,"-11.57, 14.63",-11.57,14.63,11001000
11001072,KAYES,KAYES,BANGASSI,BANGASSI-DOUDOU,"-11.49, 14.54",-11.49,14.54,11001000
11001143,KAYES,KAYES,BANGASSI,BANGASSI-DOUDOU-MAURE,"-11.49, 14.55",-11.49,14.55,11001000
11001214,KAYES,KAYES,BANGASSI,BANGASSI-GOPELA,"-11.51, 14.49",-11.51,14.49,11001000
11001285,KAYES,KAYES,BANGASSI,BANGASSI-LIBERTE,"-11.51, 14.49",-11.51,14.49,11001000
11001356,KAYES,KAYES,BANGASSI,BANGASSI MAURE,"-11.47, 14.56",-11.47,14.56,11001000
11001427,KAYES,KAYES,BANGASSI,BANGASSI-NANGO,"-11.51, 14.49",-11.51,14.49,11001000
11001498,KAYES,KAYES,BANGASSI,DIAKALEL,"-11.46, 14.46",-11.46,14.46,11001000
11001569,KAYES,KAYES,BANGASSI,DJIGUIDIAN-GOPELA,"-11.48, 14.48",-11.48,14.48,11001000
11001640,KAYES,KAYES,BANGASSI,DJIGUIDIAN-PEULHS,"-11.48, 14.48",-11.48,14.48,11001000
11001711,KAYES,KAYES,BANGASSI,GUEMOU,"-11.58, 14.61",-11.58,14.61,11001000
11001782,KAYES,KAYES,BANGASSI,MADINEL,"-11.53, 14.49",-11.53,14.49,11001000
11001853,KAYES,KAYES,BANGASSI,SEGUE-MAURE,"-11.4, 14.51",-11.4,14.51,11001000
11001924,KAYES,KAYES,BANGASSI,SINTHIANE,"-11.46, 14.49",-11.46,14.49,11001000
11004001,KAYES,KAYES,COLOMBINE,DIABOUGOU,"-11.28, 14.44",-11.28,14.44,11004000
11004112,KAYES,KAYES,COLOMBINE,DIALANE,"-11.17, 14.54",-11.17,14.54,11004000
11004223,KAYES,KAYES,COLOMBINE,GAMERA,"-11.1, 14.47",-11.1,14.47,11004000
11004334,KAYES,KAYES,COLOMBINE,KABATE,"-11.21, 14.51",-11.21,14.51,11004000
11004445,KAYES,KAYES,COLOMBINE,KANAMAKOUNOU,"-11.2, 14.45",-11.2,14.45,11004000
11004446,KAYES,KAYES,COLOMBINE,SEGOUROUME,"-11.2, 14.42",-11.2,14.42,11004000
11004556,KAYES,KAYES,COLOMBINE,KOUROUKOULA,"-11.22, 14.46",-11.22,14.46,11004000
11004667,KAYES,KAYES,COLOMBINE,TAFACIRGA,"-11.12, 14.48",-11.12,14.48,11004000
11004668,KAYES,KAYES,COLOMBINE,DIOUMOU,"-11.12, 14.42",-11.12,14.42,11004000
11004778,KAYES,KAYES,COLOMBINE,TAKOUTALLA,"-11.26, 14.45",-11.26,14.45,11004000
11004889,KAYES,KAYES,COLOMBINE,WAHIGUILOU,"-11.29, 14.46",-11.29,14.46,11004000
11007001,KAYES,KAYES,DIAMOU,BAGOUKO,"-11.21, 13.99",-11.21,13.99,11007000
11007040,KAYES,KAYES,DIAMOU,BALANDOUGOU,"-11.24, 14.13",-11.24,14.13,11007000
11007079,KAYES,KAYES,DIAMOU,BANGASSI,"-11.23, 14.2",-11.23,14.2,11007000
11007118,KAYES,KAYES,DIAMOU,BOUROUKOUN,"-11.22, 14.03",-11.22,14.03,11007000
11007157,KAYES,KAYES,DIAMOU,DIADIEYA,"-11.06, 14.25",-11.06,14.25,11007000
11007196,KAYES,KAYES,DIAMOU,DIAMOU,"-11.26, 14.09",-11.26,14.09,11007000
11007197,KAYES,KAYES,DIAMOU,TOUNREMOUSSOYA,"-11.25, 14.07",-11.25,14.07,11007000
11007235,KAYES,KAYES,DIAMOU,DINGUIRA-ALMAMYA,"-11.24, 14.17",-11.24,14.17,11007000
11007274,KAYES,KAYES,DIAMOU,DOUROUN,"-11.12, 14.08",-11.12,14.08,11007000
11007313,KAYES,KAYES,DIAMOU,DRAMEKO,"-11.04, 14.12",-11.04,14.12,11007000
11007352,KAYES,KAYES,DIAMOU,FANGA,"-11.23, 14.22",-11.23,14.22,11007000
11007391,KAYES,KAYES,DIAMOU,FOUKARA RIVE GAUCHE,"-11.07, 13.96",-11.07,13.96,11007000
11007392,KAYES,KAYES,DIAMOU,TAMBAFARA,"-11.11, 13.93",-11.11,13.93,11007000
11007430,KAYES,KAYES,DIAMOU,FOUKARA-ILE,"-11.07, 13.96",-11.07,13.96,11007000
11007431,KAYES,KAYES,DIAMOU,BANGANORA,"-11.12, 14.02",-11.12,14.02,11007000
11007432,KAYES,KAYES,DIAMOU,DOUGOU,"-11.07, 13.98",-11.07,13.98,11007000
11007469,KAYES,KAYES,DIAMOU,GALOUGO,"-11.05, 13.84",-11.05,13.84,11007000
11007508,KAYES,KAYES,DIAMOU,HAMAYA,"-11.24, 14.06",-11.24,14.06,11007000
11007547,KAYES,KAYES,DIAMOU,ILLIMALO,"-11.06, 14.18",-11.06,14.18,11007000
11007548,KAYES,KAYES,DIAMOU,SOUKOUTALI,"-11.05, 14.17",-11.05,14.17,11007000
11007586,KAYES,KAYES,DIAMOU,KARAYA,"-11.23, 14.23",-11.23,14.23,11007000
11007625,KAYES,KAYES,DIAMOU,LOGOBA,"-11.23, 14.08",-11.23,14.08,11007000
11007664,KAYES,KAYES,DIAMOU,MAKADENIA,"-11.23, 14.1",-11.23,14.1,11007000
11007703,KAYES,KAYES,DIAMOU,MAKANIA,"-11.15, 14.08",-11.15,14.08,11007000
11007742,KAYES,KAYES,DIAMOU,MOULINTAKO,"-11.05, 14.2",-11.05,14.2,11007000
